Id, name, class, variant, type, subtype, pv, size, move, armor, structure, damageS, damageSMin, damageM, damageMMin, damageL, damageLMin, damageE, damageEMin, overheat, abilities, imagelink, rulesLevel, tonnage, intro, role, technology, threshold
3291,"=hyperlink(""http://masterunitlist.info/Unit/Details/3291"", ""Transit TR-13X Glare"")","=hyperlink(""https://www.sarna.net/wiki/Transit"", ""Transit"")",TR-13X "Glare",Aerospace,AF,39,2,6a,6,3,4,0,5,0,3,0,0,0,0,"BOMB2, FUEL20, RFA, SPC, VSTOL",https://i.ibb.co/9yRBWJ5/transit-3039.png,Experimental,50,3077,Dogfighter,Inner Sphere,2
8119,"=hyperlink(""http://masterunitlist.info/Unit/Details/8119"", ""Transit TR-9"")","=hyperlink(""https://www.sarna.net/wiki/Transit"", ""Transit"")",TR-9,Aerospace,UNKNOWN,34,2,6a,6,3,4,0,4,0,0,0,0,0,0,"BOMB2, FUEL20, SPC, VSTOL",https://i.ibb.co/9yRBWJ5/transit-3039.png,Standard,50,0,Dogfighter,Inner Sphere,2
3295,"=hyperlink(""http://masterunitlist.info/Unit/Details/3295"", ""Trebuchet TBT-3C"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-3C,BattleMech,BM,39,2,12,4,2,4,0,5,0,3,0,0,0,0,"CASE, IF2",https://i.ibb.co/7zxsmgX/trebuchet-rg.png,Standard,50,2780,Missile Boat,Inner Sphere,0
3296,"=hyperlink(""http://masterunitlist.info/Unit/Details/3296"", ""Trebuchet TBT-5J"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-5J,BattleMech,BM,30,2,10/10j,4,4,2,0,3,0,1,0,0,0,0,"IF1",https://i.ibb.co/7zxsmgX/trebuchet-rg.png,Introductory,50,2850,Skirmisher,Inner Sphere,0
3297,"=hyperlink(""http://masterunitlist.info/Unit/Details/3297"", ""Trebuchet TBT-5N"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-5N,BattleMech,BM,29,2,10,4,4,2,0,2,0,2,0,0,0,1,"IF1",https://i.ibb.co/7zxsmgX/trebuchet-rg.png,Introductory,50,2799,Missile Boat,Inner Sphere,0
3298,"=hyperlink(""http://masterunitlist.info/Unit/Details/3298"", ""Trebuchet TBT-5S"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-5S,BattleMech,BM,33,2,10,4,4,4,0,4,0,0,0,0,0,0,"SRM2/2",https://i.ibb.co/7zxsmgX/trebuchet-rg.png,Introductory,50,2864,Skirmisher,Inner Sphere,0
3299,"=hyperlink(""http://masterunitlist.info/Unit/Details/3299"", ""Trebuchet TBT-7K"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-7K,BattleMech,BM,27,2,10,4,4,2,0,2,0,2,0,0,0,0,"-",https://i.ibb.co/7zxsmgX/trebuchet-rg.png,Introductory,50,3025,Sniper,Inner Sphere,0
3300,"=hyperlink(""http://masterunitlist.info/Unit/Details/3300"", ""Trebuchet TBT-7M"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-7M,BattleMech,BM,31,2,10/10j,4,2,3,0,3,0,2,0,0,0,0,"CASE, IF1, LRM1/1/1, SNARC",https://i.ibb.co/7zxsmgX/trebuchet-rg.png,Standard,50,3048,Missile Boat,Inner Sphere,0
8378,"=hyperlink(""http://masterunitlist.info/Unit/Details/8378"", ""Trebuchet TBT-7MM Merida"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-7MM "Merida",BattleMech,BM,36,2,10,5,2,4,0,4,0,3,0,0,0,0,"CASEII, MEL, RFA",https://i.ibb.co/7zxsmgX/trebuchet-rg.png,Advanced,50,3140,Sniper,Mixed,0
3301,"=hyperlink(""http://masterunitlist.info/Unit/Details/3301"", ""Trebuchet TBT-8B"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-8B,BattleMech,BM,32,2,12/10j,4,2,4,0,3,0,2,0,0,0,1,"CASE, IF1",https://i.ibb.co/7zxsmgX/trebuchet-rg.png,Standard,50,3071,Missile Boat,Inner Sphere,0
3302,"=hyperlink(""http://masterunitlist.info/Unit/Details/3302"", ""Trebuchet TBT-9K"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-9K,BattleMech,BM,37,2,10/10j,5,2,4,0,4,0,0,0,0,0,1,"C3S, CASE, MHQ1",https://i.ibb.co/7zxsmgX/trebuchet-rg.png,Standard,50,3059,Striker,Inner Sphere,0
7500,"=hyperlink(""http://masterunitlist.info/Unit/Details/7500"", ""Trebuchet TBT-9N"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-9N,BattleMech,BM,35,2,12,5,2,4,0,3,0,2,0,0,0,1,"CASEII, IF2, LRM1/1/2",https://i.ibb.co/7zxsmgX/trebuchet-rg.png,Standard,50,3136,Missile Boat,Mixed,0
6901,"=hyperlink(""http://masterunitlist.info/Unit/Details/6901"", ""Trebuchet TBT-9R"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-9R,BattleMech,BM,47,2,18,5,2,3,0,3,0,3,0,0,0,2,"CASE, IF3, LRM2/2/3",https://i.ibb.co/7zxsmgX/trebuchet-rg.png,Advanced,50,3131,Missile Boat,Mixed,0
5275,"=hyperlink(""http://masterunitlist.info/Unit/Details/5275"", ""Trebuchet TBT-K7R"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-K7R,BattleMech,BM,31,2,10/10j,6,3,2,0,2,0,0,0,0,0,1,"CASE, MEL, MTAS, TSM",https://i.ibb.co/RcbZxDN/trebuchet-xtr.png,Advanced,50,3088,Skirmisher,Inner Sphere,0
5563,"=hyperlink(""http://masterunitlist.info/Unit/Details/5563"", ""Trebuchet TBT-XK7"")","=hyperlink(""https://www.sarna.net/wiki/Trebuchet"", ""Trebuchet"")",TBT-XK7,BattleMech,BM,34,2,8/8j,7,2,4,0,4,0,0,0,0,0,0,"MEL, SHLD, TSM",https://i.ibb.co/RcbZxDN/trebuchet-xtr.png,Experimental,50,3081,Skirmisher,Inner Sphere,0
3320,"=hyperlink(""http://masterunitlist.info/Unit/Details/3320"", ""Turhan Urban Combat Vehicle"")","=hyperlink(""https://www.sarna.net/wiki/Turhan_Urban_Combat_Vehicle"", ""Turhan Urban Combat Vehicle"")",,Combat Vehicle,CV,18,2,8w,4,3,2,0,2,0,0,0,0,0,0,"IT5, SRCH, TUR(2/2/-)",https://i.ibb.co/N3pmQ28/turhan-3075.png,Standard,50,2583,Brawler,Inner Sphere,0
3319,"=hyperlink(""http://masterunitlist.info/Unit/Details/3319"", ""Turhan Urban Combat Vehicle (C3)"")","=hyperlink(""https://www.sarna.net/wiki/Turhan_Urban_Combat_Vehicle"", ""Turhan Urban Combat Vehicle"")",(C3),Combat Vehicle,CV,26,2,8w,4,3,2,0,2,0,0,0,0,0,0,"AMS, C3M, IT4, MHQ5, SRCH, TAG, TUR(2/2/-, AMS)",https://i.ibb.co/N3pmQ28/turhan-3075.png,Standard,50,3072,Brawler,Inner Sphere,0
5306,"=hyperlink(""http://masterunitlist.info/Unit/Details/5306"", ""Turhan Urban Combat Vehicle (Original)"")","=hyperlink(""https://www.sarna.net/wiki/Turhan_Urban_Combat_Vehicle"", ""Turhan Urban Combat Vehicle"")",(Original),Combat Vehicle,CV,18,2,8w,4,3,2,0,2,0,0,0,0,0,0,"IT5, SRCH, TUR(2/2/-)",https://i.ibb.co/N3pmQ28/turhan-3075.png,Standard,50,2530,Brawler,Inner Sphere,0
3321,"=hyperlink(""http://masterunitlist.info/Unit/Details/3321"", ""Turk A"")","=hyperlink(""https://www.sarna.net/wiki/Turk"", ""Turk"")",A,Aerospace,AF,39,2,7a,6,4,4,0,4,0,3,0,1,0,0,"BOMB2, FUEL20, REAR1/1/-, SPC, VSTOL",https://i.ibb.co/wYbqdVz/turk-3055u.png,Standard,50,3012,Fast Dogfighter,Clan,2
3322,"=hyperlink(""http://masterunitlist.info/Unit/Details/3322"", ""Turk B"")","=hyperlink(""https://www.sarna.net/wiki/Turk"", ""Turk"")",B,Aerospace,AF,39,2,7a,6,4,4,0,4,0,3,0,0,0,0,"BOMB2, FUEL20, SPC, VSTOL",https://i.ibb.co/wYbqdVz/turk-3055u.png,Standard,50,3012,Fast Dogfighter,Clan,2
3323,"=hyperlink(""http://masterunitlist.info/Unit/Details/3323"", ""Turk C"")","=hyperlink(""https://www.sarna.net/wiki/Turk"", ""Turk"")",C,Aerospace,AF,41,2,7a,6,4,4,0,4,0,3,0,2,0,2,"BOMB2, FUEL20, OVL, REAR1/1/-, SPC, VSTOL",https://i.ibb.co/wYbqdVz/turk-3055u.png,Standard,50,3012,Fast Dogfighter,Clan,2
3324,"=hyperlink(""http://masterunitlist.info/Unit/Details/3324"", ""Turk D"")","=hyperlink(""https://www.sarna.net/wiki/Turk"", ""Turk"")",D,Aerospace,AF,44,2,7a,6,4,7,0,5,0,3,0,3,0,0,"BOMB2, FUEL20, SPC, VSTOL",https://i.ibb.co/wYbqdVz/turk-3055u.png,Standard,50,3062,Fast Dogfighter,Clan,2
5308,"=hyperlink(""http://masterunitlist.info/Unit/Details/5308"", ""Turk E"")","=hyperlink(""https://www.sarna.net/wiki/Turk"", ""Turk"")",E,Aerospace,AF,37,2,7a,6,4,4,0,2,0,2,0,0,0,0,"BOMB2, ECM, FUEL20, HT1/1/1, REAR1/1/-, SPC, VSTOL",https://i.ibb.co/wYbqdVz/turk-3055u.png,Standard,50,3075,Fast Dogfighter,Clan,2
3325,"=hyperlink(""http://masterunitlist.info/Unit/Details/3325"", ""Turk Prime"")","=hyperlink(""https://www.sarna.net/wiki/Turk"", ""Turk"")",Prime,Aerospace,AF,41,2,7a,6,4,4,0,4,0,4,0,2,0,1,"BOMB2, ENE, FUEL20, OVL, SPC, VSTOL",https://i.ibb.co/wYbqdVz/turk-3055u.png,Standard,50,3012,Fire-Support,Clan,2
3363,"=hyperlink(""http://masterunitlist.info/Unit/Details/3363"", ""Ursus"")","=hyperlink(""https://www.sarna.net/wiki/Ursus"", ""Ursus"")",,BattleMech,BM,39,2,8,5,4,5,0,5,0,2,0,0,0,1,"CASE, ECM, IF1",https://i.ibb.co/88F7vDx/ursus-3060.png,Standard,50,3059,Brawler,Clan,0
3364,"=hyperlink(""http://masterunitlist.info/Unit/Details/3364"", ""Ursus 2"")","=hyperlink(""https://www.sarna.net/wiki/Ursus"", ""Ursus"")",2,BattleMech,BM,36,2,12/12j,6,3,3,0,3,0,1,0,0,0,0,"CASE, FLK1/1/1, HT1/1/1",https://i.ibb.co/88F7vDx/ursus-3060.png,Standard,50,3074,Striker,Clan,0
5329,"=hyperlink(""http://masterunitlist.info/Unit/Details/5329"", ""Ursus 3"")","=hyperlink(""https://www.sarna.net/wiki/Ursus"", ""Ursus"")",3,BattleMech,BM,38,2,8,5,4,5,0,5,0,0,0,0,0,0,"CASEII, ECM, LPRB, RCN, WAT",https://i.ibb.co/dGt8Sd4/ursus-3-proto.png,Advanced,50,3079,Juggernaut,Clan,0
3365,"=hyperlink(""http://masterunitlist.info/Unit/Details/3365"", ""Ursus II"")","=hyperlink(""https://www.sarna.net/wiki/Ursus_II"", ""Ursus II"")",,BattleMech,BM,44,2,8/12j,6,3,5,0,5,0,2,0,0,0,1,"CASE, ECM, IF1, JMPS1",https://i.ibb.co/zb7vRbc/ursus-ii-3085.png,Standard,50,3078,Skirmisher,Clan,0
5330,"=hyperlink(""http://masterunitlist.info/Unit/Details/5330"", ""Ursus PR"")","=hyperlink(""https://www.sarna.net/wiki/Ursus"", ""Ursus"")",PR,BattleMech,BM,36,2,8,5,4,5,0,5,0,0,0,0,0,0,"C3I, CASEII, MHQ2",https://i.ibb.co/dGt8Sd4/ursus-3-proto.png,Experimental,50,3074,Brawler,Mixed,0
5331,"=hyperlink(""http://masterunitlist.info/Unit/Details/5331"", ""Uziel UZL-2S"")","=hyperlink(""https://www.sarna.net/wiki/Uziel"", ""Uziel"")",UZL-2S,BattleMech,BM,32,2,12/12j,4,2,3,0,3,0,2,0,0,0,0,"PRB, RCN",https://i.ibb.co/gJQJ5cF/uziel-3067.png,Standard,50,3063,Striker,Inner Sphere,0
3366,"=hyperlink(""http://masterunitlist.info/Unit/Details/3366"", ""Uziel UZL-2S (Jacob II)"")","=hyperlink(""https://www.sarna.net/wiki/Uziel"", ""Uziel"")",UZL-2S (Jacob II),BattleMech,BM,33,2,12,5,2,4,0,4,0,0,0,0,0,0,"AC1/1/-",https://i.ibb.co/gJQJ5cF/uziel-3067.png,Experimental,50,3071,Striker,Inner Sphere,0
3367,"=hyperlink(""http://masterunitlist.info/Unit/Details/3367"", ""Uziel UZL-2S (Jacob)"")","=hyperlink(""https://www.sarna.net/wiki/Uziel"", ""Uziel"")",UZL-2S (Jacob),BattleMech,BM,37,2,10,5,2,5,0,5,0,0,0,0,0,0,"-",https://i.ibb.co/gJQJ5cF/uziel-3067.png,Standard,50,3070,Striker,Inner Sphere,0
5332,"=hyperlink(""http://masterunitlist.info/Unit/Details/5332"", ""Uziel UZL-3S"")","=hyperlink(""https://www.sarna.net/wiki/Uziel"", ""Uziel"")",UZL-3S,BattleMech,BM,28,2,12/12j,4,2,3,0,3,0,0,1,0,0,0,"FLK0*/0*/0*",https://i.ibb.co/gJQJ5cF/uziel-3067.png,Standard,50,3065,Striker,Inner Sphere,0
5679,"=hyperlink(""http://masterunitlist.info/Unit/Details/5679"", ""Uziel UZL-8S"")","=hyperlink(""https://www.sarna.net/wiki/Uziel"", ""Uziel"")",UZL-8S,BattleMech,BM,43,2,10/16j,5,2,4,0,4,0,0,0,0,0,0,"ECM, JMPS1",https://i.ibb.co/gJQJ5cF/uziel-3067.png,Standard,50,3075,Striker,Inner Sphere,0
3395,"=hyperlink(""http://masterunitlist.info/Unit/Details/3395"", ""Vedette Medium Tank"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",,Combat Vehicle,CV,16,2,10t,3,3,1,0,1,0,1,0,0,0,0,"EE, SRCH, TUR(0*/1/1)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Introductory,50,2943,Brawler,Inner Sphere,0
3387,"=hyperlink(""http://masterunitlist.info/Unit/Details/3387"", ""Vedette Medium Tank Doris' Delight"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")","Doris' Delight",Combat Vehicle,CV,26,2,12t,5,3,2,0,2,0,2,0,0,0,0,"SRCH, TUR(2/2/2)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Standard,50,3065,Sniper,Inner Sphere,0
8299,"=hyperlink(""http://masterunitlist.info/Unit/Details/8299"", ""Vedette Medium Tank (AC/10)"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",(AC/10),Combat Vehicle,CV,18,2,10t,4,3,2,0,1,0,0,0,0,0,0,"AC1/1/-, SRCH, TUR(1/1/-, AC1/1/-)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Introductory,50,3027,Skirmisher,Inner Sphere,0
3388,"=hyperlink(""http://masterunitlist.info/Unit/Details/3388"", ""Vedette Medium Tank (AC2)"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",(AC2),Combat Vehicle,CV,14,2,10t,3,3,1,0,0,1,0,1,0,0,0,"EE, SRCH, TUR(0*/0*/0*)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Introductory,50,2962,Brawler,Inner Sphere,0
9481,"=hyperlink(""http://masterunitlist.info/Unit/Details/9481"", ""Vedette Medium Tank (Armor)"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",(Armor),Combat Vehicle,CV,26,2,10t,5,3,2,0,2,0,2,0,0,0,0,"CASE, FC, SRCH, TUR(2/2/2)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Standard,50,3111,Brawler,Inner Sphere,0
3389,"=hyperlink(""http://masterunitlist.info/Unit/Details/3389"", ""Vedette Medium Tank (Cell)"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",(Cell),Combat Vehicle,CV,20,2,10t,3,3,2,0,1,0,1,0,0,0,0,"AMS, C3S, CASE, FC, FLK1/1/1, MHQ1, REAR0*/0*/-, SRCH, TUR(1/1/1, FLK1/1/1)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Advanced,50,3075,Sniper,Inner Sphere,0
3390,"=hyperlink(""http://masterunitlist.info/Unit/Details/3390"", ""Vedette Medium Tank (LB-X)"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",(LB-X),Combat Vehicle,CV,16,2,10t,4,3,1,0,0,1,0,1,0,0,0,"EE, FLK0*/0*/0*, SRCH, TUR(0*/0*/0*, FLK0*/0*/0*)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Standard,50,3069,Sniper,Inner Sphere,0
3391,"=hyperlink(""http://masterunitlist.info/Unit/Details/3391"", ""Vedette Medium Tank (Liao)"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",(Liao),Combat Vehicle,CV,16,2,10t,3,3,2,0,1,0,0,0,0,0,0,"EE, SRCH, TUR(1/1/-)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Introductory,50,2968,Striker,Inner Sphere,0
3392,"=hyperlink(""http://masterunitlist.info/Unit/Details/3392"", ""Vedette Medium Tank (Light Gauss)"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",(Light Gauss),Combat Vehicle,CV,14,2,10t,2,3,1,0,1,0,1,0,0,0,0,"EE, SRCH, TUR(1/1/1)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Standard,50,3068,Sniper,Inner Sphere,0
3393,"=hyperlink(""http://masterunitlist.info/Unit/Details/3393"", ""Vedette Medium Tank (NETC)"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",(NETC),Combat Vehicle,CV,16,2,10t,3,3,1,0,1,0,1,0,0,0,0,"EE, SRCH, TUR(1/1/1)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Standard,50,3056,Sniper,Inner Sphere,0
3394,"=hyperlink(""http://masterunitlist.info/Unit/Details/3394"", ""Vedette Medium Tank (RAC)"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",(RAC),Combat Vehicle,CV,17,2,10t,2,3,2,0,2,0,0,0,0,0,0,"EE, SRCH, TUR(2/2/-)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Standard,50,3067,Striker,Inner Sphere,0
3396,"=hyperlink(""http://masterunitlist.info/Unit/Details/3396"", ""Vedette Medium Tank (Ultra)"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",(Ultra),Combat Vehicle,CV,18,2,10t,4,3,1,0,1,0,1,0,0,0,0,"EE, SRCH, TUR(1/1/1)",https://i.ibb.co/720mT6q/vedette-medium-tank-rg.png,Standard,50,3054,Sniper,Inner Sphere,0
3397,"=hyperlink(""http://masterunitlist.info/Unit/Details/3397"", ""Vedette Medium Tank V-G7X"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",V-G7X,Combat Vehicle,CV,29,2,12t,5,3,3,0,3,0,0,0,0,0,0,"CASE, RCA, SRCH, TUR(2/2/-)",https://i.ibb.co/Kqm9HDJ/vedette-proto.png,Experimental,50,3074,Skirmisher,Inner Sphere,0
5341,"=hyperlink(""http://masterunitlist.info/Unit/Details/5341"", ""Vedette Medium Tank V7"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",V7,Combat Vehicle,CV,19,2,10t,3,3,2,0,2,0,0,0,0,0,0,"CASE, FC, SRCH, TUR(2/2/-)",https://i.ibb.co/Kqm9HDJ/vedette-proto.png,Advanced,50,3084,Brawler,Inner Sphere,0
6788,"=hyperlink(""http://masterunitlist.info/Unit/Details/6788"", ""Vedette Medium Tank V9"")","=hyperlink(""https://www.sarna.net/wiki/Vedette_Medium_Tank"", ""Vedette Medium Tank"")",V9,Combat Vehicle,CV,21,2,10t,3,3,2,0,2,0,2,0,0,0,0,"FC, RFA, SRCH, TUR(2/2/2)",https://i.ibb.co/Kqm9HDJ/vedette-proto.png,Advanced,50,3105,Brawler,Inner Sphere,0
6404,"=hyperlink(""http://masterunitlist.info/Unit/Details/6404"", ""Wendigo A"")","=hyperlink(""https://www.sarna.net/wiki/Wendigo"", ""Wendigo"")",A,BattleMech,BM,39,2,12,5,3,4,0,4,0,4,0,0,0,0,"CASE, IF1, OMNI, RFA",https://i.ibb.co/Mf64tgz/wendigo-3150.png,Advanced,50,3135,Sniper,Clan,0
6405,"=hyperlink(""http://masterunitlist.info/Unit/Details/6405"", ""Wendigo B"")","=hyperlink(""https://www.sarna.net/wiki/Wendigo"", ""Wendigo"")",B,BattleMech,BM,54,2,12/16j,5,3,6,0,6,0,0,0,0,0,0,"ECM, ENE, JMPS1, OMNI, RFA",https://i.ibb.co/Mf64tgz/wendigo-3150.png,Advanced,50,3135,Skirmisher,Clan,0
6406,"=hyperlink(""http://masterunitlist.info/Unit/Details/6406"", ""Wendigo C"")","=hyperlink(""https://www.sarna.net/wiki/Wendigo"", ""Wendigo"")",C,BattleMech,BM,54,2,16,5,3,5,0,5,0,2,0,0,0,1,"CASE, OMNI, RFA",https://i.ibb.co/Mf64tgz/wendigo-3150.png,Advanced,50,3135,Skirmisher,Clan,0
6402,"=hyperlink(""http://masterunitlist.info/Unit/Details/6402"", ""Wendigo Prime"")","=hyperlink(""https://www.sarna.net/wiki/Wendigo"", ""Wendigo"")",Prime,BattleMech,BM,40,2,12,5,3,5,0,5,0,1,0,0,0,0,"CASE, IF1, OMNI, RFA",https://i.ibb.co/Mf64tgz/wendigo-3150.png,Advanced,50,3135,Skirmisher,Clan,0
6409,"=hyperlink(""http://masterunitlist.info/Unit/Details/6409"", ""Wendigo VP A"")","=hyperlink(""https://www.sarna.net/wiki/Wendigo_VP"", ""Wendigo VP"")",A,BattleMech,BM,46,2,10/16j,5,3,4,0,4,0,3,0,0,0,0,"CASE, JMPS1, OMNI, RFA",https://i.ibb.co/Mf64tgz/wendigo-3150.png,Advanced,50,3134,Skirmisher,Clan,0
6408,"=hyperlink(""http://masterunitlist.info/Unit/Details/6408"", ""Wendigo VP Prime"")","=hyperlink(""https://www.sarna.net/wiki/Wendigo_VP"", ""Wendigo VP"")",Prime,BattleMech,BM,38,2,10/8j,5,3,4,0,4,0,3,0,0,0,1,"CASE, FLK1/1/1, OMNI, RFA, JMPW1",https://i.ibb.co/Mf64tgz/wendigo-3150.png,Advanced,50,3134,Skirmisher,Clan,0
6322,"=hyperlink(""http://masterunitlist.info/Unit/Details/6322"", ""Zibler Fast Strike Tank A"")","=hyperlink(""https://www.sarna.net/wiki/Zibler_Fast_Strike_Tank"", ""Zibler Fast Strike Tank"")",A,Combat Vehicle,CV,28,2,16h,5,3,1,0,1,0,1,0,0,0,0,"CASE, OMNI, SRCH, TUR(1/1/1)",https://i.ibb.co/jDGbT9h/zibler-3150.png,Standard,50,3096,Sniper,Inner Sphere,0
6323,"=hyperlink(""http://masterunitlist.info/Unit/Details/6323"", ""Zibler Fast Strike Tank B"")","=hyperlink(""https://www.sarna.net/wiki/Zibler_Fast_Strike_Tank"", ""Zibler Fast Strike Tank"")",B,Combat Vehicle,CV,38,2,16h,5,3,3,0,3,0,1,0,0,0,0,"CASE, FLK1/1/1, OMNI, SRCH, TUR(3/3/1, FLK1/1/1)",https://i.ibb.co/jDGbT9h/zibler-3150.png,Standard,50,3096,Striker,Inner Sphere,0
6324,"=hyperlink(""http://masterunitlist.info/Unit/Details/6324"", ""Zibler Fast Strike Tank C"")","=hyperlink(""https://www.sarna.net/wiki/Zibler_Fast_Strike_Tank"", ""Zibler Fast Strike Tank"")",C,Combat Vehicle,CV,38,2,16h,5,3,3,0,2,0,1,0,0,0,0,"C3S, CASE, IF1, MHQ1, OMNI, SRCH, TUR(3/2/1, IF1)",https://i.ibb.co/jDGbT9h/zibler-3150.png,Standard,50,3096,Striker,Inner Sphere,0
6325,"=hyperlink(""http://masterunitlist.info/Unit/Details/6325"", ""Zibler Fast Strike Tank D"")","=hyperlink(""https://www.sarna.net/wiki/Zibler_Fast_Strike_Tank"", ""Zibler Fast Strike Tank"")",D,Combat Vehicle,CV,38,2,16h,5,3,2,0,2,0,2,0,0,0,0,"C3BSS, ENE, MHQ2, OMNI, SRCH, TUR(2/2/2)",https://i.ibb.co/jDGbT9h/zibler-3150.png,Experimental,50,3096,Sniper,Inner Sphere,0
6321,"=hyperlink(""http://masterunitlist.info/Unit/Details/6321"", ""Zibler Fast Strike Tank Prime"")","=hyperlink(""https://www.sarna.net/wiki/Zibler_Fast_Strike_Tank"", ""Zibler Fast Strike Tank"")",Prime,Combat Vehicle,CV,45,2,16h,5,3,4,0,4,0,0,0,0,0,0,"C3S, CASE, MHQ1, OMNI, SRCH, TUR(4/4/-)",https://i.ibb.co/jDGbT9h/zibler-3150.png,Standard,50,3096,Striker,Inner Sphere,0
5588,"=hyperlink(""http://masterunitlist.info/Unit/Details/5588"", ""AC/2 Carrier (Primitive)"")","=hyperlink(""https://www.sarna.net/wiki/AC/2_Carrier"", ""AC/2 Carrier"")",(Primitive),Support Vehicle,SV,8,2,6t,2,3,1,0,1,0,1,0,0,0,0,"AFC, BAR, EE",https://i.ibb.co/VHjpQzD/lrm-carrier-rg.png,Standard,55,0,Sniper,Inner Sphere,0
6249,"=hyperlink(""http://masterunitlist.info/Unit/Details/6249"", ""Aesir Medium AA Vehicle"")","=hyperlink(""https://www.sarna.net/wiki/Aesir_Medium_AA_Vehicle"", ""Aesir Medium AA Vehicle"")",,Combat Vehicle,CV,19,2,6w,6,3,0,1,1,0,1,0,0,0,0,"ARS, CASE, FLK0*/1/1, SRCH, TUR(0*/1/1, FLK0*/1/1)",https://i.ibb.co/rFy39mF/aesir-3145.jpg,Advanced,55,3097,Sniper,Clan,0
6250,"=hyperlink(""http://masterunitlist.info/Unit/Details/6250"", ""Aesir Medium AA Vehicle (HAG)"")","=hyperlink(""https://www.sarna.net/wiki/Aesir_Medium_AA_Vehicle"", ""Aesir Medium AA Vehicle"")",(HAG),Combat Vehicle,CV,28,2,6w,6,3,3,0,3,0,3,0,0,0,0,"ARS, CASE, FLK3/2/2, SRCH, TUR(3/3/3, FLK3/2/2)",https://i.ibb.co/rFy39mF/aesir-3145.jpg,Advanced,55,3142,Sniper,Clan,0
3694,"=hyperlink(""http://masterunitlist.info/Unit/Details/3694"", ""Alfar AL-A1"")","=hyperlink(""https://www.sarna.net/wiki/Alfar"", ""Alfar"")",AL-A1,BattleMech,BM,37,2,10/6j,6,5,3,0,3,0,1,0,0,0,1,"JMPW1",https://i.ibb.co/mzNXT7q/alfar-hru.png,Standard,55,2573,Skirmisher,Inner Sphere,0
